Caption,BlockUntil,ChildStatus,GroupStatus,LastBoot,LastSync,LastSystemUpTimePollUtc,MachineType,MaxResponseTime,MinResponseTime,NodeName,PercentLoss,PercentMemoryAvailable,PercentMemoryUsed,StatusIcon,Comments,ConnectionType,Department,Latitude,Longitude,Region
570-003_4-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:04 PM,,Unknown,2,2,570-003_4-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.004230420,-82.008031078,Zone 4
570-009_9-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,2,2,570-009_9-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,27.999362769,-81.904294404,Zone 4
570-010_8-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:26 PM,,Unknown,7,2,570-010_8-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.004259891,-81.892240283,Zone 4
570-012_7-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,2,2,570-012_7-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.010328485,-81.860519916,Zone 4
570-013_7-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:20 PM,,Unknown,2,2,570-013_7-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.011065818,-81.847970165,Zone 4
570-015_4-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,6,2,570-015_4-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.027088223,-81.831606647,Zone 4
570-017_7-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:26 PM,,Unknown,7,2,570-017_7-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.060700975,-81.834093135,Zone 4
570-018_6-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:16 PM,,Unknown,5,2,570-018_6-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.074043224,-81.832330017,Zone 4
570-020_6-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:16 PM,,Unknown,3,2,570-020_6-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.102952929,-81.830244684,Zone 4
570-022_4-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,12,2,570-022_4-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.127960000,-81.837360000,Zone 4
570-005_0-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,6,2,570-005_0-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,27.996715513,-81.983072454,Zone 4
570-007_2-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,2,2,570-007_2-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,27.994378637,-81.948239102,Zone 4
570-009_0-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:13 PM,,Unknown,4,2,570-009_0-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,27.997295289,-81.918544053,Zone 4
570-013_0-WB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,26,2,570-013_0-WB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.010576798,-81.855509193,Zone 4
570-014_6-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:35 PM,,Unknown,2,2,570-014_6-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.014926558,-81.833037504,Zone 4
570-016_3-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:57 PM,,Unknown,12,2,570-016_3-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.039783333,-81.833533333,Zone 4
570-019_6-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,7,2,570-019_6-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.088517641,-81.830129925,Zone 4
570-023_4-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,10,3,570-023_4-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.142306857,-81.842095540,Zone 4
570-006_1-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:13 PM,,Unknown,2,2,570-006_1-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,27.996134443,-81.965274019,Zone 4
570-017_3-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:57 PM,,Unknown,5,2,570-017_3-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.055080420,-81.834886667,Zone 4
570-002_4-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:57 PM,,Unknown,3,2,570-002_4-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.010325118,-82.023545276,Zone 4
570-011_7-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:13 PM,,Unknown,5,2,570-011_7-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.008417292,-81.877920680,Zone 4
570-021_4-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:17 PM,,Unknown,11,2,570-021_4-EB-VDS,0,,-2,Up.gif,SR 570 MM 000 - 020,Copper,VDS,28.114366667,-81.833050000,Zone 4
417-044_5-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:57 PM,,Unknown,5,2,417-044_5-SB-VDS,0,,-2,Up.gif,SR 417 MM 037 - 047,Copper,VDS,28.701044227,-81.232813620,North
417-052_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:17 PM,,Unknown,1,1,417-052_0-NSB-VDS,0,,-2,Up.gif,SR 417 MM 047 - 055,Copper,VDS,28.786182796,-81.301636180,North
417-050_6-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:17 PM,,Unknown,2,1,417-050_6-SB-VDS,0,,-2,Up.gif,SR 417 MM 047 - 055,Copper,VDS,28.771836881,-81.286866754,North
417-052_4-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:34:55 PM,,Unknown,1,1,417-052_4-SB-VDS,0,,-2,Up.gif,SR 417 MM 047 - 055,Copper,VDS,28.791779289,-81.302776607,North
417-053_5-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:57 PM,,Unknown,3,1,417-053_5-NB-VDS,0,,-2,Up.gif,SR 417 MM 047 - 055,Copper,VDS,28.800310426,-81.313291528,North
417-054_0-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:14 PM,,Unknown,4,1,417-054_0-NB-VDS,0,,-2,Up.gif,SR 417 MM 047 - 055,Copper,VDS,28.799164295,-81.322202942,North
417-042_6-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,2,1,417-042_6-NB-VDS,0,,-2,Up.gif,SR 417 MM 037 - 047,Copper,VDS,28.674116711,-81.225878083,North
589-020_6-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,44,34,589-020_6-NB-VDS,0,,-2,Up.gif,SR 589 MM 010 - 023,Copper,VDS,28.216069600,-82.548784550,Zone 4
091-231_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:36 PM,,Unknown,11,3,091-231_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.112716049,-81.282848084,North
091-233_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:58 PM,,Unknown,11,5,091-233_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.140383043,-81.293350694,North
091-236_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:36 PM,,Unknown,3,1,091-236_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.180922797,-81.302673655,North
091-238_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:51 PM,,Unknown,11,1,091-238_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.205208634,-81.307216141,North
091-239_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:58 PM,,Unknown,11,1,091-239_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.226392944,-81.321813436,North
091-241_1-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:26 PM,,Unknown,12,1,091-241_1-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.244448468,-81.327788771,North
091-243_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,12,2,091-243_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.271461157,-81.334917845,North
091-245_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,11,3,091-245_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.293497543,-81.353221172,North
091-245_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:58 PM,,Unknown,14,2,091-245_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.303036159,-81.361316940,North
091-247_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:52 PM,,Unknown,10,1,091-247_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.324633028,-81.374116362,North
091-250_6-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,28,14,091-250_6-SB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.364890094,-81.389451173,North
091-257_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:36 PM,,Unknown,15,3,091-257_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.451063181,-81.422002493,North
091-259_2-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:26 PM,,Unknown,10,1,091-259_2-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.471221874,-81.444035293,North
091-229_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:17 PM,,Unknown,1,1,091-229_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.091715364,-81.272813345,North
091-230_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,10,4,091-230_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.099603991,-81.276907571,North
091-232_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:29 PM,,Unknown,11,1,091-232_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.126617679,-81.288114707,North
091-234_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,12,2,091-234_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.153128887,-81.298193110,North
091-235_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:14 PM,,Unknown,10,2,091-235_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.167042869,-81.301489199,North
091-237_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:58 PM,,Unknown,20,2,091-237_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.189882278,-81.304912804,North
091-239_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:58 PM,,Unknown,6,1,091-239_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.217896038,-81.314040433,North
091-240_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,12,2,091-240_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.234163795,-81.324446021,North
091-242_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:34:11 PM,,Unknown,19,7,091-242_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.257461149,-81.331849972,North
091-244_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:36 PM,,Unknown,10,2,091-244_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.284365630,-81.341081588,North
091-246_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,10,4,091-246_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.311892305,-81.368777727,North
091-248_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,2,1,091-248_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.337044738,-81.379139070,North
091-251_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:04 PM,,Unknown,10,1,091-251_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.375269847,-81.389724642,North
091-256_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,1,1,091-256_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.441023691,-81.414292176,North
091-258_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:20 PM,,Unknown,10,1,091-258_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 229 - 265,Copper,VDS,28.461519779,-81.433125090,North
528-000_2-MD-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,20,10,528-000_2-MD-VDS,0,,-2,Up.gif,SR 528-000.3-MHUB,Copper,VDS,28.420876883,-81.470272588,North
528-008_2-WB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:30:52 PM,,Unknown,12,1,528-008_2-WB-VDS,0,,-2,Up.gif,SR 528 MM 004 - 008,Copper,VDS,28.450820000,-81.350240000,North
528-005_9-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:42 PM,,Unknown,24,9,528-005_9-EB-VDS,0,,-2,Up.gif,SR 528 MM 004 - 008,Copper,VDS,28.443430000,-81.385670000,North
528-006_9-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:20 PM,,Unknown,7,1,528-006_9-EB-VDS,0,,-2,Up.gif,SR 528 MM 004 - 008,Copper,VDS,28.445550000,-81.369560000,North
528-007_7-EB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,10,1,528-007_7-EB-VDS,0,,-2,Up.gif,SR 528 MM 004 - 008,Copper,VDS,28.446940000,-81.357570000,North
091-305_3-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:20 PM,,Unknown,10,1,091-305_3-SB-VDS,0,,-2,Up.gif,SR 091 MM 302N,Copper,VDS,28.835816658,-82.043554575,North
091-307_6-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:35:17 PM,,Unknown,21,5,091-307_6-SB-VDS,0,,-2,Up.gif,SR 091 MM 302N,Copper,VDS,28.847646616,-82.079195024,North
417-001_5-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:04 PM,,Unknown,2,1,417-001_5-NB-VDS,0,,-2,Up.gif,SR 417 MM 001.4 - 005.9,Copper,VDS,28.326303015,-81.538604143,North
417-002_9-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:31:14 PM,,Unknown,2,1,417-002_9-NB-VDS,0,,-2,Up.gif,SR 417 MM 001.4 - 005.9,Copper,VDS,28.335649143,-81.520487083,North
429-007_7-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:48 PM,,Unknown,3,1,429-007_7-NB-VDS,0,,-2,Up.gif,SR 429 MM 000 - 011,Copper,VDS,28.378531059,-81.611994959,North
429-001_2-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:04 PM,,Unknown,1,1,429-001_2-NB-VDS,0,,-2,Up.gif,SR 429 MM 000 - 011,Copper,VDS,28.289562385,-81.597866416,North
091-073_3-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:59 PM,,Unknown,2,2,091-073_3-SB-VDS,0,,-2,Up.gif,SR 091 MM 065 - 094,Fiber,VDS,26.33305653,-80.17050928,South
091-074_3-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:58 PM,,Unknown,2,2,091-074_3-SB-VDS,0,,-2,Up.gif,SR 091 MM 065 - 094,Copper,VDS,26.34435854,-80.17073788,South
091-075_5-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:21 PM,,Unknown,2,2,091-075_5-SB-VDS,0,,-2,Up.gif,SR 091 MM 065 - 094,Fiber,VDS,26.36284402,-80.17093328,South
091-076_4-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:20 PM,,Unknown,2,2,091-076_4-SB-VDS,0,,-2,Up.gif,SR 091 MM 065 - 094,Fiber,VDS,26.375841188,-80.171158929,South
091-080_1-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:58 PM,,Unknown,2,2,091-080_1-SB-VDS,0,,-2,Up.gif,SR 091 MM 065 - 094,Fiber,VDS,26.430226203,-80.172769300,South
091-081_3-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:21 PM,,Unknown,2,2,091-081_3-SB-VDS,0,,-2,Up.gif,SR 091 MM 065 - 094,Fiber,VDS,26.446755694,-80.174723841,South
091-083_7-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:38 PM,,Unknown,2,2,091-083_7-SB-VDS,0,,-2,Up.gif,SR 091 MM 065 - 094,Fiber,VDS,26.477076514,-80.173655882,South
091-086_4-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:56 PM,,Unknown,2,2,091-086_4-SB-VDS,0,,-2,Up.gif,SR 091 MM 065 - 094,Fiber,VDS,26.515280838,-80.172856630,South
091-089_0-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:08 PM,,Unknown,1,1,091-089_0-SB-VDS,0,,-2,Up.gif,SR 091 MM 065 - 094,Fiber,VDS,26.552709845,-80.173174788,South
091-089_8-NB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:34 PM,,Unknown,1,1,091-089_8-NB-VDS,0,,-2,Up.gif,SR 091 MM 065 - 094,Fiber,VDS,26.565098673,-80.172785451,South
091-090_0-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:22 PM,,Unknown,1,1,091-090_0-SB-VDS,0,,-2,Up.gif,SR 091 MM 065 - 094,Fiber,VDS,26.571583883,-80.173378814,South
091-119_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:59 PM,,Unknown,5,3,091-119_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 116 - 144,Copper,VDS,26.981967653,-80.185836585,South
091-121_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:22 PM,,Unknown,942,3,091-121_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 116 - 144,Copper,VDS,27.003927613,-80.207243562,South
091-123_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:59 PM,,Unknown,2,2,091-123_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 116 - 144,Copper,VDS,27.024302261,-80.230337244,South
091-125_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:58 PM,,Unknown,3,2,091-125_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 116 - 144,Copper,VDS,27.050307971,-80.239634607,South
091-127_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:20 PM,,Unknown,6,4,091-127_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 116 - 144,Copper,VDS,27.078985828,-80.250229335,South
091-130_7-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:59 PM,,Unknown,2,2,091-130_7-SB-VDS,0,,-2,Up.gif,SR 091 MM 116 - 144,Copper,VDS,27.114156762,-80.272754212,South
091-132_1-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:22 PM,,Unknown,2,2,091-132_1-NSB-VDS,0,,-2,Up.gif,SR 091 MM 116 - 144,Copper,VDS,27.130977436,-80.284304668,South
091-132_7-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:21 PM,,Unknown,2,2,091-132_7-NSB-VDS,0,,-2,Up.gif,SR 091 MM 116 - 144,Copper,VDS,27.137887338,-80.288992021,South
091-134_2-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:20 PM,,Unknown,13,4,091-134_2-NSB-VDS,0,,-2,Up.gif,SR 091 MM 116 - 144,Copper,VDS,27.157767329,-80.302380935,South
091-136_0-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:23 PM,,Unknown,1647,5,091-136_0-NSB-VDS,0,,-2,Up.gif,SR 091 MM 116 - 144,Copper,VDS,27.179189163,-80.316944220,South
091-137_9-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:20 PM,,Unknown,5,4,091-137_9-NSB-VDS,0,,-2,Up.gif,SR 091 MM 116 - 144,Copper,VDS,27.203306154,-80.330911669,South
091-139_7-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:21 PM,,Unknown,8,4,091-139_7-NSB-VDS,0,,-2,Up.gif,SR 091 MM 116 - 144,Copper,VDS,27.227203218,-80.341895897,South
091-141_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:20 PM,,Unknown,1924,4,091-141_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 116 - 144,Copper,VDS,27.253120558,-80.348691321,South
091-143_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:21 PM,,Unknown,1677,4,091-143_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 116 - 144,Copper,VDS,27.278866489,-80.361725209,South
091-145_1-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:59 PM,,Unknown,6,4,091-145_1-SB-VDS,0,,-2,Up.gif,SR 091 MM 116 - 144,Copper,VDS,27.300619897,-80.373549800,South
091-116_5-SB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:58 PM,,Unknown,9,3,091-116_5-SB-VDS,0,,-2,Up.gif,SR 091 MM 116 - 144,Fiber,VDS,26.942419188,-80.157522460,South
091-145_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:19 PM,,Unknown,3,3,091-145_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Copper,VDS,27.311530219,-80.374566035,South
091-147_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:32:59 PM,,Unknown,3,3,091-147_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Copper,VDS,27.339757698,-80.374476765,North
091-149_8-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:33:00 PM,,Unknown,3,3,091-149_8-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Copper,VDS,27.367614070,-80.380828602,North
091-151_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:33 PM,,Unknown,3,3,091-151_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Copper,VDS,27.391706469,-80.392689907,North
091-153_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:44:01 PM,,Unknown,3,3,091-153_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Copper,VDS,27.415937048,-80.404331754,North
091-154_6-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:34 PM,,Unknown,4,3,091-154_6-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Copper,VDS,27.429851005,-80.416107210,North
091-156_5-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:45 PM,,Unknown,3,3,091-156_5-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Copper,VDS,27.453524850,-80.429317988,North
091-158_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:42:38 PM,,Unknown,3,3,091-158_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Copper,VDS,27.476142312,-80.449454648,North
091-160_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:41 PM,,Unknown,6,3,091-160_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Copper,VDS,27.484415519,-80.477117810,North
091-162_3-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:42 PM,,Unknown,3,3,091-162_3-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Copper,VDS,27.484764095,-80.509847966,North
091-164_4-NSB-VDS,12/30/1899 5:00:00 AM,1,Up.gif,,11/21/2018 3:43:41 PM,,Unknown,3,2,091-164_4-NSB-VDS,0,,-2,Up.gif,SR 091 MM 144 - 174,Copper,VDS,27.484950823,-80.543009668,North
