deviceid,date,cat1,cat2,cat3,cat4,fault_code_type_1_count_category,fault_code_type_1_count_per_usage1_category,fault_code_type_1_count_per_usage2_category,fault_code_type_2_count_category,fault_code_type_2_count_per_usage1_category,fault_code_type_2_count_per_usage2_category,fault_code_type_3_count_category,fault_code_type_3_count_per_usage1_category,fault_code_type_3_count_per_usage2_category,fault_code_type_4_count_category,fault_code_type_4_count_per_usage1_category,fault_code_type_4_count_per_usage2_category,problem_type_1_category,problem_type_1_per_usage1_category,problem_type_1_per_usage2_category,problem_type_2_category,problem_type_2_per_usage1_category,problem_type_2_per_usage2_category,problem_type_3_category,problem_type_3_per_usage1_category,problem_type_3_per_usage2_category,problem_type_4_category,problem_type_4_per_usage1_category,problem_type_4_per_usage2_category,version
N0003,6/9/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/10/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/11/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/12/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/13/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/14/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,6/15/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/16/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/17/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/18/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/19/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/20/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,6/21/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,6/22/15,0-10,2001-3000,0-200,10001-15000,1,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/23/15,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/24/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/25/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/26/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/27/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/28/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,6/29/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,6/30/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/1/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/2/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/3/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/4/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,7/5/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,7/6/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/7/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/8/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/9/15,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/10/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/11/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,7/12/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/13/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/14/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/15/15,0-10,2001-3000,0-200,10001-15000,1,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/16/15,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/17/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/18/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,7/19/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,7/20/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/21/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/22/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/23/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/24/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/25/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,7/26/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/27/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/28/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/29/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,7/30/15,0-10,2001-3000,0-200,10001-15000,1,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,7/31/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/1/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,8/2/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,8/3/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/4/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/5/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/6/15,0-10,2001-3000,0-200,10001-15000,0,>1,>1,1,>1,>1,1,>1,>1,1,>1,>1,1,>1,>1,>10,>1,>1,0,0,0,>1,>1,>1,0
N0003,8/7/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/8/15,0-10,2001-3000,0-200,10001-15000,1,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/9/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/10/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/11/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/12/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/13/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/14/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/15/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/16/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,8/17/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/18/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/19/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/20/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/21/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/22/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,8/23/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/24/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/25/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/26/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/27/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/28/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,8/29/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,8/30/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,8/31/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,9/1/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/2/15,0-10,2001-3000,0-200,10001-15000,1,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/3/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/4/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/5/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,9/6/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,9/7/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/8/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/9/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/10/15,0-10,2001-3000,0-200,10001-15000,0,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/11/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/12/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,5-Jan,>1,>1,0,0,0,0,0,0,0
N0003,9/13/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/14/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/15/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/16/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,1,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/17/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/18/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/19/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/20/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,9/21/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/22/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,1,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/23/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/24/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/25/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/26/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,9/27/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/28/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/29/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,9/30/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/1/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/2/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/3/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/4/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/5/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/6/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/7/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/8/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/9/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/10/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,10/11/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,10/12/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/13/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/14/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/15/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/16/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/17/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/18/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,10/19/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/20/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/21/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/22/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/23/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/24/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,10/25/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,10/26/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/27/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/28/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/29/15,0-10,2001-3000,0-200,10001-15000,1,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,1,>1,>1,0
N0003,10/30/15,0-10,2001-3000,0-200,10001-15000,1,>1,>1,0,>1,>1,0,>1,>1,0,>1,>1,>1,>1,>1,>10,>1,>1,0,0,0,0,0,0,0
N0003,10/31/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,11/1/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,10-Jun,>1,>1,0,0,0,0,0,0,0
N0003,11/2/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,11/3/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,11/4/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
N0003,11/5/15,0-10,2001-3000,0-200,10001-15000,0,>1,0,0,>1,>1,0,>1,>1,0,>1,>1,0,0,0,>10,>1,>1,0,0,0,0,0,0,0
