iteration_id,cust1,cust2,cust3,cust4,cust5,cust6,cust7,cust8,cust9,cust10,cust11,cust12,cust13,cust14,cust15,cust16,cust17,cust18,cust19,cust20,cust21,cust22,cust23,cust24,cust25,cust26,cust27,cust28,cust29,cust30,cust31,cust32,cust33,cust34,cust35,cust36,cust37,cust38,cust39,cust40,cust41,cust42,cust43,cust44,cust45,cust46,cust47,cust48,cust49,cust50,cust51,cust52,cust53,cust54,cust55,cust56,cust57,cust58,cust59,cust60,cust61,cust62,cust63,cust64,cust65,cust66,cust67,cust68,cust69,cust70,cust71,cust72,cust73,cust74,cust75,cust76,cust77,cust78,cust79,cust80,cust81,cust82,cust83,cust84,cust85,cust86,cust87,cust88,cust89,cust90,cust91,cust92,cust93,cust94,cust95,cust96,reporting_date
758,1.400235305,0.587176601,1.732105375,-0.317322701,-1.505459295,0.499206863,0.402636715,1.607086233,1.29306045,1.394955689,0.355289558,-0.257361989,-0.963175353,0.788763828,-0.128371767,0.097805923,0.350729579,1.245639396,-2.624910849,1.502849045,-1.013543169,0.197065901,-0.85879492,0.638688107,-0.600957719,0.317483,1.010480446,-0.134853053,-1.096695996,-0.715765509,1.489265742,0.953007202,0.750089839,0.770621682,0.002410161,1.093490027,-0.096883923,-0.458794602,-1.104826879,1.304979378,-0.51696361,0.082598035,-0.189427283,1.388907549,0.471494559,1.417988642,-0.43268642,-2.06673576,0.688166892,-2.453161869,1.020600848,-1.147961939,0.330624061,-0.262425601,1.018670446,2.175365807,-0.275116463,-0.416029025,0.196441761,-0.30431579,0.328282113,0.729871772,0.381652399,0.74755917,0.298551868,-0.331835963,1.558119038,-0.925419954,0.926124812,0.568734322,-0.363204435,0.125132829,1.120024535,1.818607416,0.889849616,-0.100188799,0.343742386,-0.802938303,-0.391379444,-0.407369498,0.348777576,1.674989107,0.878878836,-1.317630449,-0.394188646,0.735374215,2.159340511,-0.478430593,0.279170536,0.497128667,0.203779109,1.788266673,0.87808985,-0.451836968,2.490487532,0.502936928,03/31/2018
759,1.612115739,-0.653011512,-0.722800451,0.507803861,-0.59930926,0.657088322,1.604030331,-0.588722742,0.428321982,-0.61531523,1.25248107,-2.769447747,-0.394271638,1.585749487,1.128951226,0.325860583,-0.956990789,-0.458369414,-0.331351657,0.431510898,-1.462217369,0.387501586,2.615415724,0.951802122,1.201178748,-1.547391548,1.741091182,-1.154194251,-1.076814442,0.778261438,0.275592811,1.364437594,-1.780745151,1.081468781,-0.321266498,0.509458005,-0.765278401,-0.140028078,-1.679991328,1.225289452,0.102879767,-1.022663128,0.813437282,-0.179235258,-0.204872777,0.168982979,0.872144028,-0.241500402,-2.048318493,-0.341470923,-1.864018486,0.200577688,1.04090077,-1.021116987,0.820380137,-1.896733011,1.693952072,-0.031560603,1.04090077,0.524408961,-0.352195002,-0.989916771,0.430503633,-0.965610525,1.627167876,-0.653958523,-0.309528332,-0.340011184,-0.379268386,-2.610795491,-0.407868583,0.233317223,-1.163325578,2.122997103,0.408034566,0.068941972,0.621892013,0.482466476,0.253726284,0.269558313,0.352764573,2.216274879,-0.441102657,-0.069630914,-2.267206582,0.113576561,0.94031293,0.935563094,-0.418449417,0.422210178,-0.187636715,-0.16913873,-0.006464234,0.373520379,1.136068022,0.226482371,03/31/2018
760,0.04403887,-0.921202172,-0.523707513,0.858242402,0.340011184,0.742309112,-1.712551239,3.097229637,0.913048552,0.774023192,0.464154937,2.527885954,-0.119430297,-1.570861059,-0.786781129,0.183512157,-0.669001565,0.658608315,0.96646545,1.239513949,-0.984314283,-0.675522642,-1.470289135,0.087741228,-0.428741487,1.548660293,1.191319825,1.903244993,1.036310096,0.185068529,-0.099266799,0.595832716,-0.34203822,-2.172928362,-0.763332082,-2.40495865,-0.485131295,-0.68710051,1.253824848,-1.127070846,0.925772383,-0.760469447,-1.482571861,-0.173951094,-2.01693183,0.258389719,-1.009971129,-1.639064067,1.140308541,1.072587565,-1.078180958,-0.543730039,-0.8658958,1.02498916,-1.800513019,1.17988975,-1.961097951,-0.466200163,-0.111343752,1.130108558,-2.563028829,-0.153792143,-0.846032435,0.052310725,1.256344149,0.881582309,-0.642914983,1.194594006,1.439213975,-1.353459993,-0.949278274,-0.2254626,-1.257694748,0.375077889,-1.426824383,-0.39708425,-0.965976596,-0.28131808,-0.114730483,-0.869686119,-0.542843281,-0.841664587,1.185121619,-1.817006705,-0.59711283,-1.44159003,0.713298505,2.429078449,-0.60379989,-0.07576773,-0.238193252,0.232608954,0.952404662,1.240998699,-0.292318418,-0.426646238,03/31/2018
761,-0.557975,-0.618276772,0.147138053,-0.691466084,-0.587995146,-1.218513717,0.461941454,0.451411779,-0.208935944,-1.760572559,2.064807632,-1.02498916,1.253656592,0.381899099,0.449972504,0.142191539,-1.357293513,-0.525637915,0.579739208,-0.299911562,1.08353106,0.933432602,0.919451395,-0.241105909,0.588813691,0.540717338,-1.911739673,0.006234586,-0.073466708,0.64847427,1.030566636,1.462665296,0.022913582,0.656234533,-0.539832854,0.875843398,-0.083288114,-0.560121407,0.681686743,-1.001344572,-0.535853815,-1.653902473,-1.34151378,-0.944010026,-0.014726993,0.72409307,1.335329216,-1.234252522,0.276307901,-0.404628508,-0.40172381,0.02015895,0.477144795,-1.052410425,-0.480490598,-1.558892109,0.831028046,-2.762426448,0.378363438,1.15508783,-0.364593689,1.635266926,1.645548764,-0.077147888,-0.516088221,-0.665752395,0.459303919,-0.829193141,1.10229621,0.654622454,-0.635220658,0.020618245,-1.586286089,2.032975317,0.662319053,0.337661277,0.085360625,-0.580735104,0.796094355,-0.773197826,2.516826498,-0.946640739,-0.047867843,-0.023449047,0.700333658,-0.690590696,1.171338226,-0.510765403,0.536914513,2.442466212,0.308003791,1.239513949,-0.839268068,0.3425248,0.205106971,0.08129291,03/31/2018
762,-0.854598738,-0.089661398,1.597422852,1.731764314,-1.136797891,0.715272108,0.276149876,0.754862413,0.824134077,0.799564077,-0.463728611,0.424720383,1.105108822,1.237044671,-0.088355137,0.433105924,-0.993420599,-0.568195446,1.200232873,-0.48280981,-0.302633225,-0.044958597,0.461770924,1.250973583,-0.172553882,1.778880687,-0.422210178,0.352927145,2.37054337,-1.45822014,-0.972952421,-1.291123226,-0.006464234,0.53894837,-0.334100605,0.029265266,-0.868458301,0.788763828,0.58726755,-0.213785825,-0.278296284,-1.330308805,-0.774230102,-0.499206863,0.306880565,-0.118196795,0.334990773,0.347476998,0.86300588,0.980471668,-0.405791525,1.130251803,-1.128082658,-0.317161266,-0.233317223,2.299348125,0.666134383,1.060429895,-0.795569122,-1.253824848,-2.93875928,0.51294478,0.402967544,0.136011522,-0.538417453,1.724611138,-0.668906068,-0.815248313,-0.59136255,-0.238351276,-1.530393092,-0.543464012,0.004398544,-0.987174644,1.149887794,0.027046099,-0.797565463,1.938578862,0.015338628,0.567565621,-0.225541044,0.351868721,0.442789769,1.709577191,1.091545982,0.252146037,-0.533912043,-1.012904249,-0.835034371,-0.606739832,0.528539204,-0.869686119,0.793891104,-1.322564458,0.101726982,0.503891897,03/31/2018
763,-0.100650368,1.085734311,1.446796887,-0.535853815,1.178661932,-0.31113359,0.323038876,0.464154937,0.175815558,1.448324838,0.687002739,-1.164530659,-0.422878657,0.306880565,0.998193173,1.285684448,-0.719725222,-1.015719135,0.581551376,-0.599125087,0.581278528,2.150754881,-1.260398221,-0.341470923,-1.143539521,-0.080372047,-0.57377747,0.537975211,-0.913976237,-2.421838872,0.970744622,0.565140681,0.367292614,0.555564839,0.694675464,1.505222826,0.785425982,0.277739218,1.531630005,-0.682844075,0.901961812,1.870139386,-0.37491418,1.286907718,1.841463018,0.570623797,1.391117621,0.24331257,-0.458453542,0.029876901,-0.336690391,-0.163398681,-1.166492893,0.04082267,-1.178816547,-3.136665327,0.341146915,-0.36999495,-0.07292897,-0.376063554,-0.524057668,-0.410030907,-1.369112397,-0.760979901,-0.588177045,-0.106265361,-1.086700649,-0.901732164,-1.661155693,-0.973568604,-1.640532901,-1.394751052,-0.690590696,0.07868266,-0.830164026,0.028805971,-0.35129915,0.63878133,0.127986368,0.279090955,-0.008300276,-0.029571083,0.070858732,1.683447408,0.744427098,-0.416612238,-0.975658168,1.01277692,0.297432052,0.009677024,0.875056685,0.693410129,0.108957465,-1.03958655,-0.321588232,-0.729571639,03/31/2018
764,0.198704129,0.552531674,-0.000802629,-2.187753125,-2.115775715,-0.624864924,0.13493036,0.439501946,0.35740868,0.0232194,1.088635599,0.061198762,-1.54713689,-0.45802949,-1.373223313,-1.006283128,-0.356511691,0.04886374,-1.069602149,-0.665370408,0.393362143,0.67417659,0.2345746,-1.349267222,0.680142875,-1.092796538,1.142657311,-0.161305707,0.225148824,0.374832325,-0.496004304,-0.991792604,0.101111937,0.61512992,-0.53047529,-0.520551566,-0.482723408,-0.555385213,0.164095582,1.322750904,0.166655809,-0.110651399,1.410298864,-0.211048246,1.182963842,-0.637187441,-0.263693209,1.076675744,-0.520462891,0.51818688,-0.898178314,0.414278247,-1.874550435,-0.8208076,-0.560569333,-0.435796892,-0.014267698,-1.093908395,-0.612360509,0.928005193,-0.260131401,-0.839052063,-1.805174179,0.959412318,1.54967438,-0.148530717,-2.000815584,0.93853032,1.020343916,0.733571142,0.626912424,-1.316172984,-0.327717089,0.20346647,-2.831075108,0.177991524,1.442672328,0.004015419,1.236221578,0.654526957,-0.035311132,0.743923465,0.411862402,-0.223187726,-0.124902044,-0.473376076,0.424552127,0.194493168,-1.391117621,-1.745638656,0.351543576,-0.661366357,-0.807169727,-0.415861905,-0.759754357,-0.061504579,03/31/2018
765,-0.429076863,-0.210109192,-0.859902229,-0.594372978,0.836985237,-0.271622866,-0.696721827,1.540838639,-0.900470241,0.670629561,0.706604624,-0.593825007,0.188026661,-1.053474534,0.027428086,-0.692730282,1.093073934,-1.057749159,0.264881237,0.377049219,0.643102567,1.053874712,0.439416681,-0.719725222,0.085130978,-1.736580089,0.370158659,1.897196853,0.12312853,0.649985168,-1.412990969,0.613190423,-1.529651854,1.231146598,-0.341065061,-0.688069122,0.358713805,-2.366759873,0.850308197,0.133927642,1.357871042,-0.044803983,1.169214556,0.61005494,-0.01916419,-0.112113412,0.593095137,-0.837420657,-0.9872997,1.171947588,-1.3642466,-0.218798277,-2.413307811,0.637468247,0.777536115,-1.15315288,0.384945906,2.297201718,2.384767868,-1.161972705,-0.775778517,-0.677830485,-0.422041921,0.354311851,-0.683520511,0.681010306,-1.171492841,-0.722502591,-1.176672413,0.301993168,0.40230475,-0.103726734,-0.678890046,1.735888873,-1.44202204,-1.871021595,0.314186082,1.018543117,0.076535116,1.083944881,1.247135515,0.499726411,-0.827468511,0.425054623,0.369749387,-1.640532901,-2.378237696,-0.086051841,-2.284541551,-0.278216703,-0.226639258,0.718634965,-0.510416385,1.051878371,-0.632414867,0.385192607,03/31/2018
766,0.798615929,0.114654313,-1.460662133,0.386594365,-0.619016873,-0.30431579,0.19995241,0.20346647,0.42212605,-2.237266017,-1.311277629,-0.880793323,-0.8658958,1.225614596,-0.088894012,1.153300673,-0.382146936,1.688840712,-1.354032975,-0.64329015,-0.467907739,-1.914595487,1.234579941,1.220444119,2.063516149,-0.2345746,0.423548272,1.061503099,-0.941624876,0.543730039,0.407369498,0.306320089,-0.337904567,-0.067867632,1.10906285,0.859126885,-0.261871946,0.276705805,1.161372438,-0.67043743,-0.226011707,-1.105249794,0.577117589,-1.180349045,0.551551693,-0.478345328,0.226091288,-0.511462304,0.272416401,0.518450634,1.277164756,1.820208126,2.241013135,-1.531630005,0.003633431,-0.178301889,0.528627879,1.072860414,0.117272521,-0.62523668,-0.071165687,-1.199605322,1.034347861,0.883503617,-0.122512347,-0.274877721,-0.913860276,1.386301847,-1.287608029,0.756390364,-0.286177055,-0.808865934,0.060967977,-0.072699322,0.687197144,0.359692649,1.749867806,-2.32597813,-3.87E-05,0.286017894,0.042737156,0.273606702,0.956747499,-0.116888259,1.177436388,0.537886535,-0.147369974,0.071548811,-1.285859526,-0.777329205,1.193814114,0.732270564,-1.130397322,0.105726485,0.519499963,1.236057869,03/31/2018
767,-0.572154022,0.899437964,0.590725904,-1.212588359,-0.677830485,0.016333388,-0.054837983,0.251751544,0.91641823,0.935090156,-1.708585842,-0.048710262,-2.18524292,-2.242904884,-0.460750016,0.443042154,0.571794772,-1.941589289,-1.24780172,-0.518799652,0.034699497,0.408782626,1.016744591,-1.816606527,1.175756097,0.302393346,0.079834308,-1.729367796,-0.369338977,0.271304543,0.244020839,1.518415047,1.234579941,1.374601197,-0.730570946,-0.194727363,-2.848391887,0.217622755,-1.65360234,1.919888746,1.256175892,0.40172381,-0.101188107,-0.605913328,-0.759243903,0.05284619,0.56639692,0.699162683,0.311374606,1.655407686,2.06673576,2.62974936,0.478087259,0.793786512,-0.309127017,-0.83557552,0.079451183,1.022535798,-0.308324388,0.450481821,0.367783741,-1.370676728,-0.083288114,-0.192933385,-1.387302291,0.042201691,-0.048173661,0.790539616,0.825853022,1.683447408,0.078453013,-0.564782567,-1.135922503,-1.409885044,1.312723725,0.138251153,-0.771651685,1.224480002,1.100752343,0.141727696,-0.167585767,-1.783746484,0.645268301,1.443754627,-0.081599865,-1.2508076,-0.713791906,0.49626351,-0.460408955,-0.396836413,-0.400812041,-1.010480446,0.720617663,1.33458343,0.719229547,-0.69769726,03/31/2018
768,-0.134853053,-1.265152605,-0.614484179,-1.702692316,-0.393692972,0.540452447,1.209243692,1.302294095,0.460408955,1.110338417,-0.480318931,0.752728511,1.383709787,0.32666776,-0.018475248,-1.007299488,-1.128082658,0.241578846,0.535148956,-0.28267209,-0.759550858,0.807593779,-1.035000423,0.167663075,-0.515651664,-0.786573082,-0.310009227,1.21402536,0.748066213,-0.969275789,-0.066640951,0.485304099,-0.377624474,0.88712568,-0.171854708,1.644366421,0.400480076,-1.319635885,0.276387482,0.239688234,-0.039522092,-0.136166136,0.40230475,-0.577931587,0.020464768,-0.246386662,1.036964932,-1.590879037,-0.070705255,0.234496156,-0.776087745,0.223501502,0.234024355,-0.950119556,-0.31692025,-0.513207397,-0.512159204,-0.796514996,-0.093887138,-0.941863618,-2.67616997,-1.273715498,-1.215626071,-0.116348247,1.682819857,-0.149149173,0.963054845,-0.999830263,-2.857268555,0.06549044,0.589996034,0.089200967,-0.611437372,1.289715783,1.43899797,-0.424720383,-0.074617219,-1.798971425,0.581097765,-1.012265329,-2.848391887,0.39154429,0.429160991,0.343497959,-0.013043291,0.625702796,0.5356776,0.776708475,1.545367923,0.672833949,0.279885626,-0.759039267,-1.448761395,-1.199919097,0.606648882,0.387253749,03/31/2018
769,-0.907953108,-0.153405608,-0.340984343,-0.727975475,1.628604878,0.171544343,0.783138603,-0.500506303,0.098651753,1.937578418,-1.036439699,-1.281325694,0.151238737,0.0170985,-0.216761009,0.723696303,-1.703342605,-1.609596438,-0.108495897,0.106649622,-1.112039172,-1.161372438,-0.109034772,-0.570444172,0.254754013,1.248636181,1.104406238,-1.005394097,1.177436388,0.720021944,1.283938218,0.803784133,0.679467576,1.373027771,1.772591531,0.366065933,-0.420454853,1.558373697,1.167400114,1.291473382,0.189427283,-1.560183591,-0.275592811,0.374093361,0.90035428,1.64584435,0.770518227,0.253015742,0.532324975,0.621613481,-1.829912435,-0.723397307,2.362994564,-1.100193003,-0.033780907,0.010518306,-0.089277137,-0.327555654,-0.514953626,2.765882527,0.261001105,0.712607289,0.643572093,0.797986104,-1.002988483,0.339443886,0.192233074,0.714383077,-0.545328476,0.050702056,0.32279786,0.554314283,-0.141805003,-0.801144324,0.643949534,1.64141511,0.144896148,0.404545517,-0.872480541,0.77412551,1.096975666,-0.577659875,1.128660188,0.099420276,0.967320375,0.607568609,-0.924130745,0.098343662,-0.033168135,0.159058118,-1.868384061,0.448873152,0.52827545,2.006518116,1.220121248,1.881699063,03/31/2018
770,0.46126047,-2.244796633,-0.844174792,1.144273938,-0.769387043,-0.409697805,-0.926124812,0.088432444,2.396755008,-1.083392362,-0.471666226,1.250973583,-0.290642674,-1.437492756,0.145050763,0.974428076,-0.862562501,1.631783562,-0.069094312,-0.871809789,0.54266593,-2.253436833,-0.137092684,1.244475243,-0.240004283,0.015338628,-0.892807748,-2.019278327,1.385901669,-0.158980811,0.049169557,-1.494854587,-0.335394361,-1.125483777,1.043929387,-0.976767751,0.87102535,0.233867468,-0.802199338,0.211439328,1.026155587,-0.812478902,-0.582185748,-0.613374596,-0.906684363,0.872480541,-0.476802597,0.516263299,-1.067435278,0.35325229,-0.316276783,0.961474598,1.533112481,-0.658512818,0.632041974,-0.057597163,0.63831294,1.248301942,1.537091521,0.789912065,-0.603984063,-0.463387551,-0.420872084,-0.783034011,-1.475718818,0.579649395,0.216291483,0.607751645,-2.003089321,0.306799848,1.561993486,-0.076995548,-0.200265049,-0.150773758,0.877641924,0.742309112,-1.222217634,0.297031875,-0.154257123,0.544706609,1.550438355,1.34566335,-1.04300625,-2.448541636,-1.102857823,1.181424523,-1.910784704,0.271463705,0.79420488,-1.427461029,-0.032862317,0.285060651,-1.455346137,1.879006959,0.192544576,1.765274646,03/31/2018
771,-0.248041943,-0.964271294,-0.03975174,0.165957772,-1.207972673,1.456228347,-1.229677764,-0.800196176,1.290770797,0.031943728,-1.156729468,-4.009343684,0.294554638,-0.211439328,-0.189739922,0.281636403,0.240161171,2.14233296,-0.281715984,-0.94987854,-0.880343123,-0.073006277,0.952886694,-2.51144229,0.333777734,-1.551711648,-1.516236807,-1.574289854,1.292710294,1.156131475,-2.603919711,-0.673793465,0.727079623,0.052693849,0.417446699,0.211048246,0.283149575,-0.948559773,2.394044714,-0.715371016,-0.636250661,0.707882464,-0.077992581,-0.088125489,-0.193869027,-0.584270765,-0.503371211,0.154566351,1.289540705,0.614945748,0.606280537,0.476716195,-0.608765731,0.708373591,-0.90980393,0.853606252,-1.10906285,0.018321771,1.509747563,0.209405471,0.323200311,0.49894652,1.404941941,-0.152244866,-0.396339601,-0.047791673,-0.629706847,0.238035227,-0.445068054,-0.964271294,-0.270431428,-0.311293888,-0.655759322,-0.939480742,-1.15478997,0.201514467,0.100112629,-0.162777951,0.386016836,-1.18806156,-0.170068688,0.469699444,0.938648554,0.875506885,0.968052518,0.367128905,0.398822522,0.086129148,1.548150976,0.631480361,-0.279090955,0.138945779,-0.266545612,-0.767022357,-1.029397936,-0.550394361,03/31/2018
772,-1.25482984,-0.240476083,-0.077916411,-0.477830326,-0.367620032,1.207813511,0.390471087,1.136213541,-0.209327027,-0.255148507,-0.255702162,0.42748411,-0.661079866,-0.616794296,0.121586936,-0.6935079,0.107726237,-2.059668986,-0.31490913,0.587813247,0.277580057,-0.962932063,-0.377131073,-1.077632987,-0.069554744,0.587904196,0.697307314,-0.679564209,0.346421984,-0.174806019,-1.552220965,1.926691766,0.800407634,-0.504412583,-0.041052317,-0.316517799,-1.468038135,-0.111882628,0.346421984,-0.345609124,-1.544613042,0.643760814,0.344959972,1.631492523,-1.098512712,-0.465263383,0.326587042,-0.488835212,-0.335556933,0.226954171,-1.265834726,-0.003633431,0.28928639,0.099573754,1.338321454,1.882590368,1.548405635,-1.31019533,-0.273130354,1.003872967,-1.566932042,-0.156734359,0.094808001,-1.55606358,1.425769369,1.067705853,0.120585355,-0.513555278,-1.140308541,-1.002736099,0.655286385,1.323301149,-0.566935796,-1.01341584,-0.827576514,0.156734359,-1.800899554,-0.555296538,-1.679363777,-1.279067874,0.941863618,1.222217634,0.707291292,-1.152409368,-1.066623554,-1.173164037,-0.025055442,0.762001946,-0.446505055,-1.064061053,0.477830326,-0.194103222,0.400812041,0.046412651,-2.453161869,0.08129291,03/31/2018
773,0.903571618,-0.300551619,1.496960067,0.095653832,-0.096729309,-0.166655809,1.328089638,1.707931006,1.847747626,-0.641127826,0.024367637,0.115039711,-1.366188371,-1.91316758,-0.018092123,0.812478902,0.295353857,-1.457997314,-1.101454927,-0.023449047,0.753846052,-0.182112672,0.809078529,0.587631348,-0.237328095,0.881809683,-1.643775249,2.12519808,0.523093604,-1.254495601,-0.194960421,0.763741355,0.14845341,1.097953373,1.554781193,-0.195038865,-0.547104264,1.16906449,0.227032615,-0.317240847,0.730869942,-0.446336799,2.228935045,1.01405476,0.523093604,0.116888259,-0.890304364,1.985763447,-0.78511448,1.648518264,-1.690114004,-0.269321845,-0.340335191,-1.098931079,-1.755197445,-0.330139756,0.597935923,0.516088221,1.574553607,-0.198392627,0.655950316,0.788659236,-0.612360509,0.223423058,-2.059668986,1.571916073,1.29801947,-0.813970473,-1.182656888,-0.689717581,0.782201823,-0.163709046,-1.146927389,-0.569993972,-1.270277608,-0.493409971,0.17962293,-2.274264261,1.171947588,0.387831278,1.215944394,2.32597813,-0.413194812,0.09434757,-1.556832103,-1.438784238,2.627311915,0.515826741,0.293596258,-1.572702786,1.002104,0.10672693,0.317161266,-0.516001819,0.16688773,-0.975906005,03/31/2018
774,1.03932507,1.349835657,-0.893151082,-1.644366421,0.585541784,-0.147447281,-2.258311724,0.880004336,-0.630921022,0.567745246,-0.38025405,0.530915258,0.459219791,0.659938451,1.051346317,-0.779816673,0.45031129,-0.48280981,1.270620942,0.078913445,-0.598943188,-0.732370609,1.637308742,-1.406174306,-0.877978437,0.862671641,-0.63812422,-1.5737578,-0.10757276,0.150232609,1.076675744,-1.217388217,-0.038526196,0.593734057,-0.896918664,-2.256347216,-0.989418822,0.080601694,-0.432098659,0.213473186,-0.893720653,1.079549747,-0.627192094,0.476887863,-0.601874035,-0.749482751,1.422395144,-0.035770427,-0.26115913,0.535324034,0.337013262,1.233597686,0.564153879,0.67235419,0.587904196,-0.511374765,-0.405791525,0.023678695,0.662223556,0.213785825,0.35830567,0.284742327,-0.744730642,-0.146287675,-1.099351721,2.204815246,-0.448787887,-1.531630005,0.780541995,0.63812422,-0.4325193,-0.689135504,0.454294877,0.294554638,-0.248278411,0.932250259,1.279936441,-1.335515663,-0.172165073,0.439922587,0.419200887,0.236068445,-0.040211035,-1.758771759,-0.356756118,1.44788828,0.428825615,0.158051989,0.667757831,-0.269876637,1.128228178,0.376555818,1.043797511,0.448703759,-0.571073997,0.184290911,03/31/2018
775,0.84002977,1.789021553,-1.476628313,-1.421344678,-0.810352958,-0.158129296,-1.1269276,0.490042567,-0.529859108,0.090276444,-0.377131073,0.259735771,-0.319414539,-1.132139005,-0.652632934,-0.274401373,1.062983301,-1.438352228,-0.181489668,-0.513468876,-0.049169557,-0.779298261,0.428992735,-0.119583774,1.091823378,-0.413861017,-0.702193574,0.451072992,-1.619737304,-1.214184522,-0.960988018,-0.440006716,-0.666898359,0.188026661,1.302830697,0.986178748,-0.396173618,-0.985680799,-0.320944764,-0.79546453,-0.249699497,0.951802122,0.645927685,-0.25198915,0.839813765,-0.558779902,0.863560672,0.464751793,-1.057346708,1.268565484,-0.077302502,1.40125394,0.302953822,-0.719030595,-1.093073934,2.007091098,1.432563295,1.197252004,-0.007994458,-2.783854143,-0.039444785,-0.112268026,0.136551535,1.582261575,-1.622865966,-0.261476316,-0.388325816,-1.858397809,-0.304075911,0.261001105,-0.686131898,0.071395334,-1.209243692,-0.354148142,-0.776087745,0.019851996,0.14110924,0.447266757,-2.106535248,1.812641131,-0.054685643,-0.086743057,0.369011559,-1.927182893,0.26377279,0.669767815,-1.944117685,0.122665824,1.65570782,-0.765894583,-0.507106961,1.151220204,0.437817107,-0.295353857,0.375324589,-1.647922545,03/31/2018
776,0.096345047,0.419952357,1.722919478,-0.666898359,0.774230102,0.267655196,-0.103880211,0.665752395,-0.40396344,0.397167241,-0.070398301,-1.17423042,-0.501808017,0.106265361,-0.354474423,-1.339071787,0.214256488,0.99104227,-2.057759048,0.450143034,0.110419478,0.465604444,0.878428636,2.110773494,0.655286385,-0.834925231,-0.333129719,-0.150619144,-0.22365839,0.631666808,-0.915720193,0.503630417,0.957716111,-0.64000119,-0.487715397,-3.158347681,-0.537709184,-0.946163254,-0.660604655,-0.281238499,0.777640707,1.203700322,-0.785219072,-0.41502858,3.297172952,-0.48625111,0.990416993,-0.521690708,1.979751687,0.630921022,0.51224788,0.888487648,0.949278274,-1.233925104,-0.003097966,0.004781668,1.193034223,-0.43865839,-0.204794333,0.682362042,0.828546263,0.016715376,-0.196832843,-0.462878234,0.960139914,0.634472599,-1.889384293,0.476629793,1.700414032,-0.097959401,-0.23158691,-0.303834895,1.285334292,1.224643711,-0.845705017,-0.943653049,1.065409378,0.146983439,2.1122014,-0.675522642,1.591965884,0.072852799,0.848224317,-0.512595761,-1.128660188,-0.602974524,0.337419124,0.630734576,0.621149638,0.738787094,-0.782306415,0.750294475,-0.877528237,1.019186584,-0.95192263,0.814823125,03/31/2018
777,-0.761899628,-0.547104264,0.683713779,0.28530053,-1.457115104,0.796094355,-0.750496838,-1.611274456,1.679673005,-1.007679202,-0.846798685,0.088739398,-0.288569026,-2.504311851,1.062849151,2.59715307,0.158129296,-0.680818175,-0.001339231,1.3617273,-0.256729891,0.166035079,-0.577931587,0.582729172,-0.163011009,-0.415111572,0.146442289,-0.330624061,-0.704544618,-1.547896318,0.690590696,-0.340578481,-0.075921207,0.785739758,-0.993043159,-2.451615728,-0.707291292,0.308324388,0.115039711,-1.050948413,1.950738806,0.969887424,-1.958487701,-0.682071004,-0.312659267,0.10434178,-1.604585123,-2.762426448,0.485820237,0.198314183,2.081196726,-0.488405476,1.125918061,0.089661398,-1.642006282,1.257694748,1.379535206,0.031254785,-0.619295406,-0.475602064,1.158373379,0.291200877,-1.798198355,0.561913112,0.90334197,0.602058208,1.750572665,2.456290531,-0.436722303,0.22860263,0.62728418,0.858242402,0.769798589,0.594736775,0.049017217,-1.796270226,1.274229362,-0.820700734,0.534619176,-1.063522177,1.656308086,1.093630999,-0.072468538,-1.402686394,-1.571652319,1.215785232,-1.461330612,-1.220605554,1.183270797,-0.198235739,-0.832217211,-0.543109309,-0.499900352,-1.143243935,-0.239374458,1.313087523,03/31/2018
778,-0.550571713,-0.554314283,1.233597686,0.25665031,0.006234586,-0.054071734,0.504412583,0.198001544,1.810271897,-0.564602942,0.136243443,0.086205318,-0.520112735,-0.853276561,-0.097345492,0.511723783,0.752728511,-1.286034603,-0.758427632,0.527835482,0.703760179,-0.039598262,-2.256347216,0.306239372,0.912932592,1.050416358,-0.672833949,1.204016371,-1.914595487,-0.326103873,0.793261279,-0.189272669,0.524408961,-0.523971266,0.598026872,0.738184553,-0.876516424,-0.755881047,1.042874374,-0.187715159,1.337198228,0.347802143,-1.844391591,-0.579286734,-0.779608627,1.116309249,0.040440682,-0.406787422,-0.37450377,1.57244358,0.066870598,0.166035079,-1.637017704,-0.406289473,-1.498838174,-1.381122274,2.890592441,-0.669863311,-0.438069492,0.217622755,0.867009931,-0.572154022,0.339039161,-1.000714747,0.340011184,-0.704544618,-0.633162927,-0.405541414,-1.211312792,1.443972906,-0.945085503,0.551463017,0.746447313,0.113421947,1.22432084,0.589905085,0.153405608,0.610330062,0.222952394,-0.94067218,0.441018528,0.53082772,0.514080511,1.907474143,-0.548882326,0.348534286,1.806347427,0.170767862,-0.080679001,0.57116381,-0.270114242,0.81866574,0.525024006,1.634393811,1.480511855,-0.255386112,03/31/2018
