cust_id,industry,pd,exposure,lgd,lgd_var,correlation,sqrt_correlation,def_point,reporting_date,version
cust890,factor2,0.0162,959,0.22,0,0.18,0.424264069,-2.139440622,03/31/2018,0
cust891,factor2,0.0476,688,0.82,0,0.18,0.424264069,-1.668583253,03/31/2018,0
cust892,factor2,0.0138,197,0.48,0,0.18,0.424264069,-2.2029255,03/31/2018,0
cust893,factor2,0.0104,912,0.35,0,0.18,0.424264069,-2.311595226,03/31/2018,0
cust894,factor2,0.1147,42,0.82,0,0.18,0.424264069,-1.20190587,03/31/2018,0
cust895,factor2,0.0319,973,0.8,0,0.18,0.424264069,-1.853574909,03/31/2018,0
cust896,factor2,0.0390,50,0.17,0,0.18,0.424264069,-1.762410298,03/31/2018,0
cust897,factor2,0.1194,574,0.65,0,0.18,0.424264069,-1.177991487,03/31/2018,0
cust898,factor2,0.0261,847,0.11,0,0.18,0.424264069,-1.941480685,03/31/2018,0
cust899,factor2,0.0390,238,0.62,0,0.18,0.424264069,-1.762410298,03/31/2018,0
cust900,factor2,0.0537,653,0.57,0,0.18,0.424264069,-1.609990181,03/31/2018,0
cust901,factor2,0.5246,650,0.41,0,0.18,0.424264069,0.061702185,03/31/2018,0
cust902,factor2,0.0739,915,0.29,0,0.18,0.424264069,-1.447346149,03/31/2018,0
cust903,factor2,0.0104,804,0.86,0,0.18,0.424264069,-2.311595226,03/31/2018,0
cust904,factor2,0.0122,87,0.42,0,0.18,0.424264069,-2.250771713,03/31/2018,0
cust905,factor2,0.2879,320,0.43,0,0.18,0.424264069,-0.559530092,03/31/2018,0
cust906,factor2,0.0294,456,0.15,0,0.18,0.424264069,-1.889685758,03/31/2018,0
cust907,factor2,0.0138,146,0.84,0,0.18,0.424264069,-2.2029255,03/31/2018,0
cust908,factor2,0.0306,769,0.81,0,0.18,0.424264069,-1.872047733,03/31/2018,0
cust909,factor2,0.0283,799,0.84,0,0.18,0.424264069,-1.906387109,03/31/2018,0
cust910,factor2,0.1059,117,0.33,0,0.18,0.424264069,-1.248631187,03/31/2018,0
cust911,factor2,0.0422,816,0.77,0,0.18,0.424264069,-1.725707767,03/31/2018,0
cust912,factor2,0.0108,387,0.21,0,0.18,0.424264069,-2.297329152,03/31/2018,0
cust913,factor3,0.2766,927,0.2,0,0.18,0.424264069,-0.592971837,03/31/2018,0
cust914,factor3,0.1781,658,0.79,0,0.18,0.424264069,-0.922630108,03/31/2018,0
cust915,factor3,0.2996,764,0.3,0,0.18,0.424264069,-0.525551302,03/31/2018,0
cust916,factor3,0.0108,130,0.59,0,0.18,0.424264069,-2.297329152,03/31/2018,0
cust917,factor3,0.2091,540,0.9,0,0.18,0.424264069,-0.809548008,03/31/2018,0
cust918,factor3,0.0332,611,0.77,0,0.18,0.424264069,-1.835713772,03/31/2018,0
cust919,factor3,0.0155,732,0.58,0,0.18,0.424264069,-2.157072704,03/31/2018,0
cust920,factor3,0.2091,872,0.38,0,0.18,0.424264069,-0.809548008,03/31/2018,0
cust921,factor3,0.0978,281,0.13,0,0.18,0.424264069,-1.294189421,03/31/2018,0
cust922,factor3,0.2879,471,0.67,0,0.18,0.424264069,-0.559530092,03/31/2018,0
cust923,factor3,0.0272,407,0.11,0,0.18,0.424264069,-1.923637796,03/31/2018,0
cust924,factor3,0.5040,370,0.9,0,0.18,0.424264069,0.010026681,03/31/2018,0
cust925,factor3,0.0710,552,0.37,0,0.18,0.424264069,-1.468383798,03/31/2018,0
cust926,factor3,0.1018,477,0.9,0,0.18,0.424264069,-1.271361704,03/31/2018,0
cust927,factor3,0.0332,954,0.66,0,0.18,0.424264069,-1.835713772,03/31/2018,0
cust928,factor3,0.0390,239,0.83,0,0.18,0.424264069,-1.762410298,03/31/2018,0
cust929,factor3,0.2009,869,0.69,0,0.18,0.424264069,-0.838410846,03/31/2018,0
cust930,factor3,0.1781,815,0.84,0,0.18,0.424264069,-0.922630108,03/31/2018,0
cust931,factor3,0.5460,134,0.86,0,0.18,0.424264069,0.115561597,03/31/2018,0
cust932,factor3,0.0833,326,0.28,0,0.18,0.424264069,-1.38321158,03/31/2018,0
cust933,factor3,0.2766,701,0.9,0,0.18,0.424264069,-0.592971837,03/31/2018,0
cust934,factor3,0.0149,954,0.49,0,0.18,0.424264069,-2.172738558,03/31/2018,0
cust935,factor3,0.0214,425,0.41,0,0.18,0.424264069,-2.025656474,03/31/2018,0
cust936,factor3,0.5460,643,0.61,0,0.18,0.424264069,0.115561597,03/31/2018,0
cust937,factor4,0.0108,670,0.56,0,0.18,0.424264069,-2.297329152,03/31/2018,0
cust938,factor4,0.0390,107,0.15,0,0.18,0.424264069,-1.762410298,03/31/2018,0
cust939,factor4,0.4295,146,0.8,0,0.18,0.424264069,-0.177647269,03/31/2018,0
cust940,factor4,0.0867,281,0.68,0,0.18,0.424264069,-1.361359843,03/31/2018,0
cust941,factor4,0.0272,564,0.47,0,0.18,0.424264069,-1.923637796,03/31/2018,0
cust942,factor4,0.1580,649,0.85,0,0.18,0.424264069,-1.002711665,03/31/2018,0
cust943,factor4,0.0294,170,0.74,0,0.18,0.424264069,-1.889685758,03/31/2018,0
cust944,factor4,0.2265,975,0.58,0,0.18,0.424264069,-0.750422972,03/31/2018,0
cust945,factor4,0.1712,606,0.33,0,0.18,0.424264069,-0.949433852,03/31/2018,0
cust946,factor4,0.1644,304,0.73,0,0.18,0.424264069,-0.976533813,03/31/2018,0
cust947,factor4,0.0143,951,0.87,0,0.18,0.424264069,-2.188956526,03/31/2018,0
cust948,factor4,0.0516,204,0.29,0,0.18,0.424264069,-1.62953411,03/31/2018,0
cust949,factor4,0.1580,44,0.2,0,0.18,0.424264069,-1.002711665,03/31/2018,0
cust950,factor4,0.0346,330,0.8,0,0.18,0.424264069,-1.817111776,03/31/2018,0
cust951,factor4,0.5460,997,0.49,0,0.18,0.424264069,0.115561597,03/31/2018,0
cust952,factor4,0.0261,959,0.59,0,0.18,0.424264069,-1.941480685,03/31/2018,0
cust953,factor4,0.0143,993,0.83,0,0.18,0.424264069,-2.188956526,03/31/2018,0
cust954,factor4,0.0476,758,0.76,0,0.18,0.424264069,-1.668583253,03/31/2018,0
cust955,factor4,0.3965,578,0.17,0,0.18,0.424264069,-0.262416958,03/31/2018,0
cust956,factor4,0.0319,145,0.77,0,0.18,0.424264069,-1.853574909,03/31/2018,0
cust957,factor4,0.1018,55,0.38,0,0.18,0.424264069,-1.271361704,03/31/2018,0
cust958,factor4,0.0143,89,0.38,0,0.18,0.424264069,-2.188956526,03/31/2018,0
cust959,factor4,0.5460,341,0.49,0,0.18,0.424264069,0.115561597,03/31/2018,0
cust960,factor4,0.4842,832,0.32,0,0.18,0.424264069,-0.039615086,03/31/2018,0
cust961,factor1,0.0214,387,0.24,0,0.18,0.424264069,-2.025656474,03/31/2018,0
cust962,factor1,0.3119,650,0.34,0,0.18,0.424264069,-0.490471913,03/31/2018,0
cust963,factor1,0.1018,486,0.33,0,0.18,0.424264069,-1.271361704,03/31/2018,0
cust964,factor1,0.2658,187,0.6,0,0.18,0.424264069,-0.62556546,03/31/2018,0
cust965,factor1,0.0261,100,0.63,0,0.18,0.424264069,-1.941480685,03/31/2018,0
cust966,factor1,0.1346,480,0.41,0,0.18,0.424264069,-1.104906744,03/31/2018,0
cust967,factor1,0.3246,977,0.14,0,0.18,0.424264069,-0.454873846,03/31/2018,0
cust968,factor1,0.0197,727,0.51,0,0.18,0.424264069,-2.059984737,03/31/2018,0
cust969,factor1,0.0390,187,0.66,0,0.18,0.424264069,-1.762410298,03/31/2018,0
cust970,factor1,0.4295,36,0.54,0,0.18,0.424264069,-0.177647269,03/31/2018,0
cust971,factor1,0.3809,28,0.22,0,0.18,0.424264069,-0.303117917,03/31/2018,0
cust972,factor1,0.0630,525,0.55,0,0.18,0.424264069,-1.530067588,03/31/2018,0
cust973,factor1,0.2357,50,0.4,0,0.18,0.424264069,-0.720203028,03/31/2018,0
cust974,factor1,0.3119,53,0.12,0,0.18,0.424264069,-0.490471913,03/31/2018,0
cust975,factor1,0.0104,680,0.45,0,0.18,0.424264069,-2.311595226,03/31/2018,0
cust976,factor1,0.1346,805,0.19,0,0.18,0.424264069,-1.104906744,03/31/2018,0
cust977,factor1,0.3378,917,0.5,0,0.18,0.424264069,-0.41847481,03/31/2018,0
cust978,factor1,0.0682,230,0.23,0,0.18,0.424264069,-1.489331868,03/31/2018,0
cust979,factor1,0.0319,352,0.25,0,0.18,0.424264069,-1.853574909,03/31/2018,0
cust980,factor1,0.0182,395,0.81,0,0.18,0.424264069,-2.092430755,03/31/2018,0
cust981,factor1,0.1580,730,0.13,0,0.18,0.424264069,-1.002711665,03/31/2018,0
cust982,factor1,0.1294,642,0.71,0,0.18,0.424264069,-1.129231948,03/31/2018,0
cust983,factor1,0.3246,437,0.6,0,0.18,0.424264069,-0.454873846,03/31/2018,0
cust984,factor1,0.5460,870,0.75,0,0.18,0.424264069,0.115561597,03/31/2018,0
cust985,factor2,0.4653,74,0.66,0,0.18,0.424264069,-0.087089967,03/31/2018,0
cust986,factor2,0.2879,28,0.49,0,0.18,0.424264069,-0.559530092,03/31/2018,0
cust987,factor2,0.0605,963,0.21,0,0.18,0.424264069,-1.550589875,03/31/2018,0
cust988,factor2,0.1401,291,0.49,0,0.18,0.424264069,-1.079870166,03/31/2018,0
cust989,factor2,0.2091,504,0.63,0,0.18,0.424264069,-0.809548008,03/31/2018,0
cust990,factor2,0.1459,158,0.3,0,0.18,0.424264069,-1.054181125,03/31/2018,0
cust991,factor2,0.2176,31,0.11,0,0.18,0.424264069,-0.780324322,03/31/2018,0
cust992,factor2,0.2453,54,0.58,0,0.18,0.424264069,-0.689354832,03/31/2018,0
cust993,factor2,0.0867,713,0.76,0,0.18,0.424264069,-1.361359843,03/31/2018,0
cust994,factor2,0.0155,29,0.64,0,0.18,0.424264069,-2.157072704,03/31/2018,0
cust995,factor2,0.1102,89,0.28,0,0.18,0.424264069,-1.225465184,03/31/2018,0
cust996,factor2,0.3660,10,0.35,0,0.18,0.424264069,-0.342466301,03/31/2018,0
cust997,factor2,0.0182,854,0.34,0,0.18,0.424264069,-2.092430755,03/31/2018,0
cust998,factor2,0.0710,780,0.21,0,0.18,0.424264069,-1.468383798,03/31/2018,0
cust999,factor2,0.0162,554,0.87,0,0.18,0.424264069,-2.139440622,03/31/2018,0
cust1000,factor2,0.0175,332,0.82,0,0.18,0.424264069,-2.108358399,03/31/2018,0
