iteration_id,factor1,factor2,factor3,factor4,reporting_date,version
361,0.19906185884119038,-0.07559723918993391,-0.2502149598257371,-0.38843628122105023,12/31/2018,1
362,-0.9888351284958219,0.3910447909818897,-1.2566265545046207,0.16582998268838897,12/31/2018,1
363,-1.1556131434147237,-2.7395613057954895,0.0029499827988667127,-0.7812659944256448,12/31/2018,1
364,-1.763927062636894,-2.2411548849902796,-0.2339982321489797,-1.2777532931011146,12/31/2018,1
365,-0.5771552265324972,-0.7071146309104888,-0.5074538046942191,-1.3572951517994367,12/31/2018,1
366,-0.527881600433903,0.48285677215763645,-0.6839339444231655,0.5341241758169828,12/31/2018,1
367,-1.089525472841612,-0.5841951966333097,-0.6658880706369928,0.14771965526225306,12/31/2018,1
368,1.1812684551256734,-0.459252332573761,0.682569986970555,-0.42327777153944246,12/31/2018,1
369,0.6244990179894079,-2.3517752199081023,0.8078075013526005,0.22129661571784076,12/31/2018,1
370,1.1823761959429635,1.2062293189200064,-0.6604467313440329,0.2503875642519103,12/31/2018,1
371,0.02299841574555917,0.5333668016403699,-1.3637233936251798,-0.6951686699133497,12/31/2018,1
372,1.0102826177279642,-0.988919019069479,0.7827654711692807,-0.9839566069137375,12/31/2018,1
373,-0.752569367747898,-0.6611445836371537,-0.14454129698041712,-0.7811409869259769,12/31/2018,1
374,-2.595484950695615,0.07756853700098224,-2.0176833280834265,-0.6526296251180795,12/31/2018,1
375,0.8924780586831861,0.8185924906153604,0.9156779803790442,0.26224889003388485,12/31/2018,1
376,-0.6167451492299674,-1.003942094181271,-1.436787659771216,-0.19220155877600448,12/31/2018,1
377,2.3126029047231187,1.5200011144096923,0.412074679944685,-0.48057579312547327,12/31/2018,1
378,0.3359704095398469,1.8780902826863914,1.230446059462543,3.9890254720963725,12/31/2018,1
379,0.46197287303000056,-0.5535588224726041,1.2007411695659287,0.47284097984614226,12/31/2018,1
380,-0.7471190052932744,2.065997453061162,-0.535580342460719,2.6427353323741807,12/31/2018,1
381,0.6965382071780345,0.09930720856503675,2.3688927102415973,0.6334089950440379,12/31/2018,1
382,-0.16948395822249426,-0.5829916371237895,-0.44602595192898586,-1.8457461470788672,12/31/2018,1
383,-0.6007882140048135,-0.5309019563264632,1.141946996685736,1.6727049833051901,12/31/2018,1
384,-1.3283599881327603,1.5681183906547156,-0.7036874335055854,0.47771087782438293,12/31/2018,1
385,1.2019509756724198,1.709705909159786,0.5970261802687,1.5011389196493803,12/31/2018,1
386,1.23432254516559,1.1185122437870825,-0.8687040445328403,0.4901125030156437,12/31/2018,1
387,-0.6359892358937833,-1.2652965717895068,-0.989379450349845,-0.3306985467201878,12/31/2018,1
388,-1.0223053950960066,1.8616239510947201,-0.6355715717964343,2.1553063335669416,12/31/2018,1
389,-2.117450941185965,0.3585930283290026,-0.8434252813335963,0.845751581501202,12/31/2018,1
390,-0.898724862381068,-0.40532302195638403,-0.1289976033027516,0.9241921273589269,12/31/2018,1
391,0.011267424527897661,0.2548236596546536,0.2504706526645783,0.1975249835032325,12/31/2018,1
392,2.1209815063562933,0.5906284232163347,1.3545066069453973,0.7081089234056815,12/31/2018,1
393,-0.9844373355401792,-0.5704142270587907,-0.7181849091449218,0.28395315173597857,12/31/2018,1
394,1.1255600889243924,0.12475013167849833,2.2956889031926764,0.8872234081681554,12/31/2018,1
395,1.0414547643777392,0.7919862091480705,-0.5073732458511704,-0.6347667079638746,12/31/2018,1
396,1.1850589218467862,0.825392102774511,0.9944864188328888,1.194770802354194,12/31/2018,1
397,0.6505894624634957,0.3518375677516856,0.6867062957373093,-0.4563853126291339,12/31/2018,1
398,1.2709406275449715,1.3385834371321044,0.8680400235417975,1.6399037509367063,12/31/2018,1
399,-2.716400439524712,-0.1660850809115743,-0.7831540726669408,1.3648134125728677,12/31/2018,1
400,0.5272048401230041,0.35465994004618123,-0.8991957251523449,-0.5238498163467669,12/31/2018,1
401,-1.5742065076816354,-0.2564831176671277,-1.8840577526609825,0.6583520213495067,12/31/2018,1
402,-0.009172079900795715,0.12827878519469105,0.22776419956031962,1.6670980342566348,12/31/2018,1
403,-2.264226394497725,-0.4533527726116186,-1.9207190035498753,-0.15331960975005793,12/31/2018,1
404,-1.6340884036408299,-2.4115005727425354,-0.872251048023938,0.005257159534783229,12/31/2018,1
405,0.5992342635526927,2.5538018024615923,0.571760786614164,3.419305859518843,12/31/2018,1
406,0.5158733642099191,-0.17128965087027256,1.3280874244577603,0.49203254581131334,12/31/2018,1
407,1.4438128914427995,0.3993258384976987,0.014687506577255705,-1.6796031077144813,12/31/2018,1
408,1.2403834205435231,0.8157385133504775,0.8812754438587508,0.7865531964896075,12/31/2018,1
409,-0.9173399126974171,-2.538262749902741,0.5470579665876808,-1.1719937457918383,12/31/2018,1
410,-0.49984520305942653,-0.24017467601352713,0.23651416661464741,0.08882278331495909,12/31/2018,1
411,0.2912234432262528,0.9916839229982822,0.7801684971926613,0.7841682679056041,12/31/2018,1
412,0.72979748206035,-0.40431320102152807,-0.0891414493301262,0.11281365532667648,12/31/2018,1
413,-0.04967855936113466,-2.6839112464708257,-0.5102780643430116,-2.7630220533185863,12/31/2018,1
414,0.2998804804685318,-0.9085499675811624,-0.3966194266918193,-1.6007402675158877,12/31/2018,1
415,0.22283182000816906,0.46208566490479097,-0.9167608539799633,-0.19437102728787958,12/31/2018,1
416,-2.0368563826995043,-1.073350358537012,-1.090625889550093,-0.20281572169951886,12/31/2018,1
417,-0.9864609553453868,-0.4521011329513883,-0.022369427227033233,0.06882061913208269,12/31/2018,1
418,-0.32596755250696874,0.08351925044557829,0.26019720331933915,-0.668958212887482,12/31/2018,1
419,-1.1393070817887023,-1.2888517756257483,-1.2471203640050799,-1.0696967942917586,12/31/2018,1
420,0.18760135038105116,1.2030185154069526,-0.8510676253766483,-0.5773987536904442,12/31/2018,1
421,1.0830536415673413,-1.178107270668162,0.13249029569425808,-2.9064300029504038,12/31/2018,1
422,-0.6545052787428381,1.0733372420644431,-1.9733339498846172,-0.72121552510929,12/31/2018,1
423,0.772929758628113,-0.3434241992937027,0.415337119811504,-0.021737988051239915,12/31/2018,1
424,-0.09488782753990643,-1.662742765277678,-2.0079951304080117,-1.6907439521118648,12/31/2018,1
425,-3.104149857300794,-2.443717477306785,-1.7114076426068379,-1.1263803478642296,12/31/2018,1
426,0.43600656225841994,0.4869104528900595,2.2913347900642025,3.896928038461253,12/31/2018,1
427,-5.0358416633855345,-0.5740545244449697,-2.2412396981633274,1.4509786403230653,12/31/2018,1
428,-0.054448611560835525,0.6134311379624463,-0.39931805277509846,0.5610088632425452,12/31/2018,1
429,-0.2262524340154378,0.3387735272089803,-1.231424839285238,-0.408280684482748,12/31/2018,1
430,0.04585983695200033,2.3352671160886964,1.0021552994781078,0.9052130650682447,12/31/2018,1
431,0.5425934963636416,1.3236232112932647,0.45220995229407723,1.2056929905648326,12/31/2018,1
432,0.9509347304125391,0.7782718746870891,2.3074193646931587,1.4030595615347117,12/31/2018,1
433,-0.7119945023410884,-1.2271539719364646,0.7362058437705699,0.33364365218772624,12/31/2018,1
434,-0.32099169135542677,-1.9969942381003138,0.3032215961072211,-1.059919097398071,12/31/2018,1
435,-0.02754041751951682,1.3942709987254058,-0.5339641493464817,-0.11137587417758821,12/31/2018,1
436,0.2323557921631696,0.1184652157084394,-0.591982157874177,0.24553106796863156,12/31/2018,1
437,-0.01072547236642922,0.9382471224012947,-1.1351913465147274,-0.6518031769170313,12/31/2018,1
438,0.26997203450407137,1.4125028711218242,-1.13402922046651,0.706945688543226,12/31/2018,1
439,1.658938407472709,-1.4339649739757176,1.6732235770194137,-1.9511012385288495,12/31/2018,1
440,-0.6447377595161987,0.7968911255083496,-0.48778972446861996,0.2768491004410981,12/31/2018,1
441,0.6768130371305342,0.3942013556678856,1.0053631426732486,1.3384066386572295,12/31/2018,1
442,1.1313476389311485,-1.3458186753107784,1.6840635838818832,0.3874594225056772,12/31/2018,1
443,-0.22505918908716593,1.4772885250946246,-0.8362663407893702,-1.0097999570999292,12/31/2018,1
444,2.6841938711198057,1.1996291561028347,1.1575402738146625,0.9857621306432206,12/31/2018,1
445,0.27425563833178845,-0.7949804818619033,1.113575077299857,0.7660422527860415,12/31/2018,1
446,-0.7798577907631843,-0.46996590066286303,0.18183252479499695,-0.004678036471823049,12/31/2018,1
447,-0.9221984755740177,-0.0885115059929801,-1.1046041644746685,-0.4132103104873635,12/31/2018,1
448,0.2937558671620534,2.42083342205206,-0.8055307667010562,1.054836775684234,12/31/2018,1
449,1.1537987692618015,-0.08477553199566429,1.3451890706797767,-1.1277973006710873,12/31/2018,1
450,1.3439395606013436,-0.9023776150225609,2.014048138293947,0.5724594158325358,12/31/2018,1
451,-1.0177008683823334,0.35460387803997323,-0.626121411584662,-0.43886780978445694,12/31/2018,1
452,1.6126361218068566,0.6002830236310666,1.3171332761680974,-0.5516378150050942,12/31/2018,1
453,0.11350274185533937,-0.8555777836733243,1.2916728903597363,1.0296164565817536,12/31/2018,1
454,0.9454321928118613,-0.5975506201826408,1.2888210675282807,-1.3294937186253737,12/31/2018,1
455,-0.7029362020061146,0.5122338252712991,0.38356988820570864,0.5772508815727633,12/31/2018,1
456,-1.5032279942226279,-2.344396441128176,-0.10036653257790905,-0.09903292355654977,12/31/2018,1
457,0.7579824123059,0.6220958323462888,0.5588801366948788,1.3561093657638121,12/31/2018,1
458,2.0001957833284867,1.1591512264310377,0.6959200880625949,0.4605996345288622,12/31/2018,1
459,-0.08226946316888359,1.0444032823428895,-0.24093705499980506,-0.33518172043210226,12/31/2018,1
460,0.48486121714559005,-1.4553647182120095,1.2943888764828344,0.28848279778194097,12/31/2018,1
461,0.3784528856036077,-2.223076923648982,0.7274712363330174,-1.975179900786023,12/31/2018,1
462,1.5816036349625555,0.6583198565991957,1.4238922314477973,0.85127381583423,12/31/2018,1
463,-0.71932230854852,0.31958550115876194,0.49106042314880105,-0.5052809641171827,12/31/2018,1
464,-0.8311529785201189,-0.6265587043905483,-0.22112733580198818,-0.7580608488073631,12/31/2018,1
465,1.2568254228159252,0.8849994888071939,1.565098893713514,0.7956386548815644,12/31/2018,1
466,-1.0088480131178776,0.23467737371790431,-0.5106060350519935,0.1000668842484557,12/31/2018,1
467,0.37572977309770894,-0.7318808265051618,-0.10938253454665815,0.14589873817278964,12/31/2018,1
468,-0.31579322922274294,-0.9838397766130006,-0.15130420092605498,-0.02767582876501412,12/31/2018,1
469,1.0152519229461916,1.2037411946276628,-1.2667428429381944,-1.9295571529952147,12/31/2018,1
470,-0.377855751094447,-0.4527235053157005,0.5688000532193037,1.6208494895852297,12/31/2018,1
471,-0.8289466205718339,-0.34964365874737213,-0.16087184623877132,1.5026544748834476,12/31/2018,1
472,-0.16873009054605045,0.2755034242531432,-0.3529101113048444,0.7439372268449107,12/31/2018,1
473,0.5157307650622092,-0.5557543338674493,0.4764621585812058,-1.447161582533349,12/31/2018,1
474,2.242056602408855,-0.31400213895099893,1.9652213817794126,-0.1413286246565591,12/31/2018,1
475,-0.8803134509156122,0.38389713750561805,0.08179177079385308,0.41889013134998254,12/31/2018,1
476,0.49267643953057494,-0.08896133913669513,1.1353460158064301,2.0933068206036936,12/31/2018,1
477,0.48373837507114836,0.2661372870675515,-0.7324126387406964,-1.5577221152586112,12/31/2018,1
478,-0.8813923860158719,0.3941841175389237,-1.0208674048308315,-1.3473773230801456,12/31/2018,1
479,2.0904058343400127,0.2574039739576237,3.0515966820542486,1.1630236120065838,12/31/2018,1
480,-0.14346003393518886,-0.16640338972504343,-1.088844591209198,-0.7421065450976798,12/31/2018,1
481,-0.3167196317792757,-0.8709391713641456,-0.7738163808723193,-0.5528384377467531,12/31/2018,1
482,-0.4343847544427301,1.1518550225651008,-1.1954838320070758,-1.6026648497026306,12/31/2018,1
483,-1.3863796454159805,0.1937933833986823,-0.7801346052927302,1.7075856776561105,12/31/2018,1
484,-0.9507476053263767,-1.150374210791811,-0.59190341027009,-1.6864577827507257,12/31/2018,1
485,0.04754669222635817,0.6332371463393822,-0.024460594080894293,-1.0180373534587348,12/31/2018,1
486,-0.23927780703731524,-0.4383204883827089,-0.3771187320541004,-0.3096364863602332,12/31/2018,1
487,-0.34203677693907064,0.21572846107400667,1.0134637558079764,1.0171430832557744,12/31/2018,1
488,-0.19425071323936963,0.23493796326984512,0.6342637498204465,-1.1354697218378096,12/31/2018,1
489,0.27055636673537464,0.35712453331941324,0.3473251826452789,0.015445384044938781,12/31/2018,1
490,0.14052498319694867,0.9771704481041474,0.24724688139164533,0.2220029132871206,12/31/2018,1
491,0.8179762767954797,-0.6314792061148553,-0.3680162491159012,-0.15347041864530198,12/31/2018,1
492,-1.654297813502725,-0.2977835410171931,-0.8438657327525684,0.043565235706428215,12/31/2018,1
493,-1.5964449743714089,-1.2296172334154767,-0.1546363015071185,1.482048474727959,12/31/2018,1
494,0.46342574137958614,0.20036435795282304,-0.736339841943507,-1.8174282543277507,12/31/2018,1
495,0.9478936244827826,-0.9800921339892213,1.6502756207654448,0.0912704461976542,12/31/2018,1
496,-0.7324975814774685,-1.5855304825590915,-0.7476578696326821,-1.4202608838719708,12/31/2018,1
497,1.296141372203578,1.181125417787947,-0.6027567480857745,0.20910063192890327,12/31/2018,1
498,0.35642284023698856,0.803956474110491,-1.1963765431270648,-1.2666621147918096,12/31/2018,1
499,-0.6290869164006849,1.3922837436137758,0.036355399828663704,1.5765578620895786,12/31/2018,1
500,-0.5058024829303528,0.4407338650476272,-2.2324031647362443,-1.9629966151511011,12/31/2018,1
501,0.17613908494403102,2.295585047652131,-1.5772396232748844,-0.4489246875137557,12/31/2018,1
502,1.2525176980534782,1.7352646770234301,-1.2926490311843564,-0.5429878876058787,12/31/2018,1
503,0.09404074082608806,-0.1044538968524013,-0.29272500830473747,0.9555306623547728,12/31/2018,1
504,-0.4808472925833651,0.2305801765945963,-1.1654338444027,-1.3408448838761373,12/31/2018,1
505,0.8860270673846857,0.2285329054731363,0.7296217008144068,-0.7126174312892241,12/31/2018,1
506,-0.781649394031246,-2.4190038009051533,0.08056676818533359,-0.9437717547680187,12/31/2018,1
507,-0.332601768801172,1.2540408122413966,0.3428340279131391,0.9108619918226843,12/31/2018,1
508,1.4235344215675918,1.0763721329017306,2.0968575388006934,1.56759511864704,12/31/2018,1
509,0.03439534845828697,-2.185822100163361,0.7486046451413885,0.3272803742742216,12/31/2018,1
510,-0.7377518380341025,1.4305283532595399,-1.1820247597934648,0.5467384373955814,12/31/2018,1
511,-0.1123668924693102,-1.2759111103030656,-0.873004576752004,-1.8831052062338047,12/31/2018,1
512,0.6501050578415021,-0.11017268297063024,1.5924299814417984,-0.5837624392416778,12/31/2018,1
513,0.2149639696749403,-0.04629828927595364,0.5447435926148104,-1.5233088267927055,12/31/2018,1
514,0.9570408801223064,-0.002949269393271177,1.319512537715749,0.17250802000705778,12/31/2018,1
515,1.8053129559792809,1.5878420405908682,0.9519878942345131,1.475542291995814,12/31/2018,1
516,-1.9080217658054814,-0.46492017838587335,-0.369462956685521,1.894741686115303,12/31/2018,1
517,-0.678899789704141,0.08872853434254166,-0.6974994576732035,0.19188747132012862,12/31/2018,1
518,2.4689029627591306,0.2210604974667714,0.2760507749247505,-1.2335159945440015,12/31/2018,1
519,-0.6270387145972315,0.061544542866648344,-1.3765723302049933,0.8293767233260795,12/31/2018,1
520,1.2552290174066993,-0.315268600996758,-0.18158113066313802,-1.6531427552580489,12/31/2018,1
521,-0.907811402065095,0.20095380984938496,-0.46547261689775793,-0.7991353831831629,12/31/2018,1
522,0.664846122195426,-1.0811150103643987,-0.829516604201978,-1.5416367953345422,12/31/2018,1
523,0.03727577460631269,-2.1501608098316747,1.80012669843678,-0.17422680254208217,12/31/2018,1
524,-0.7152506740080116,-0.2319116683751402,-0.17647727296005938,-1.1913604366856243,12/31/2018,1
525,0.14265096910808517,1.1690482430148732,-0.0929995692742045,1.740978628609184,12/31/2018,1
526,-0.9226911952800121,-1.8772773393293047,0.0279702820746119,0.24216515957095536,12/31/2018,1
527,0.5039768712311744,0.9197370406953296,1.160072953317917,2.8869128311041363,12/31/2018,1
528,-0.6346970372200171,-0.7241804387803558,-2.2825576233415026,-1.2166255654979348,12/31/2018,1
529,0.5059964974222901,-0.5370468980420762,0.825208648930305,0.5791393438960958,12/31/2018,1
530,-1.2314931849195565,-0.09008712830494106,-1.1474175605383494,-1.1626625740794838,12/31/2018,1
531,-1.3563856587639926,-1.7650083693886176,-0.9715379760404913,-0.11539052827594837,12/31/2018,1
532,1.353867444826407,-0.07536874278697288,-0.15568748451854075,-0.9912575264404692,12/31/2018,1
533,-0.41538896131592823,-1.1190798278444674,0.6713693722525618,0.3777285418420303,12/31/2018,1
534,-0.18506811411906926,-0.4750321064308037,0.2401651472786943,0.4812325879672499,12/31/2018,1
535,-1.9120793411141443,0.0746128045725348,-1.0237279334812417,1.3130909283878889,12/31/2018,1
536,-1.5084464309106598,0.016639833304332052,-1.1725290682599925,0.8303288674111257,12/31/2018,1
537,0.9553241333213345,-0.6576917693692655,1.2597398511190372,0.9958616837479839,12/31/2018,1
538,-1.5170096498935548,0.031176867799885127,-2.1145677054850474,-0.3543842627228382,12/31/2018,1
539,0.010640127691842055,1.3398796677814429,1.1175846005244396,2.271002168722326,12/31/2018,1
540,1.1420536232445453,-0.09760923646580687,0.6911357684314888,-0.8837075631208424,12/31/2018,1
541,0.37802584106221576,-0.383296247298918,1.0125657823587233,-0.24254032142672063,12/31/2018,1
542,-0.5152003872081774,0.6727348108785118,0.6608673009660816,1.1156714055824466,12/31/2018,1
543,-0.941335686195632,0.2501147906547256,-1.243599349634508,-1.6030541242359195,12/31/2018,1
544,0.6671027878788895,0.07812408213049687,0.9505221145798886,1.5593949766505828,12/31/2018,1
545,0.39772016274161154,2.845049043387624,-0.7484392573416012,1.1436421812052036,12/31/2018,1
546,-0.13764374160606788,-0.595451235301132,0.054921818712071815,-0.37766379560089297,12/31/2018,1
547,0.5066450941826341,-0.32119774332504775,0.8521156936184704,0.33273410903125844,12/31/2018,1
548,0.08303731383703644,1.9006677061304071,-0.6815554427108386,1.143629132213866,12/31/2018,1
549,-0.4428464909716738,0.43498696896296934,0.019586486924237118,0.8886705693139545,12/31/2018,1
550,0.7269896848997859,0.24666414043436136,-1.3989551685867063,-3.611786983443469,12/31/2018,1
551,-0.22506677350207827,1.1107923993744493,-0.051428127198424656,1.286229798404565,12/31/2018,1
552,-0.04644898176311059,-0.6634353706891665,1.0864552952023214,-0.2706250617658602,12/31/2018,1
553,1.447677935199874,0.34270558494915676,1.0676019594261572,0.41418308188874614,12/31/2018,1
554,1.2293445641600138,-0.8947773670350576,1.4175260066511628,0.760554057146694,12/31/2018,1
555,1.2995843010907502,1.6376896920889619,0.29286326926779604,-0.6574482451288612,12/31/2018,1
556,1.4829785694360782,0.6218331311527611,0.411122690783178,-0.814490413434592,12/31/2018,1
557,1.1042615459304395,0.043910620246422255,1.0313979782432656,-0.922714050487079,12/31/2018,1
558,-0.4254167765214871,-0.43248180272349557,0.5126770234538671,0.22211198586859726,12/31/2018,1
559,0.11503053545036608,0.4532922073595669,0.2609574296430539,-0.13612903532384057,12/31/2018,1
560,0.28589748730223485,-0.3602593789273366,0.048320942323244576,-0.8036094116072776,12/31/2018,1
561,-0.9124513853178795,-0.945925778053073,-2.1112920251242264,-2.2588767869209083,12/31/2018,1
562,-1.9388674140445983,-1.5212218447591503,-0.35843510204911266,0.5529773502078456,12/31/2018,1
563,-0.7105704381400886,3.471348016114473,-2.498396282267212,1.5572149884180069,12/31/2018,1
564,0.0010296854428921663,-0.6320638433722418,0.9136818924693005,0.42174955330100283,12/31/2018,1
565,0.3690751354416342,0.009189101653176948,0.9763214103793345,0.6601537453868289,12/31/2018,1
566,-0.4951828270563039,-0.31610930323099257,-0.898837577445373,0.2501437278107112,12/31/2018,1
567,0.4854719742359393,0.9812409553725536,0.38454338261203674,0.7072946365114225,12/31/2018,1
568,-0.1336396074041662,-1.4066699413481485,-0.13865774482521984,-1.4994364119868262,12/31/2018,1
569,-1.7199703986767882,1.2012068094549866,-2.2672845876866976,-0.8382355678422502,12/31/2018,1
570,-1.0684694954990983,0.6826210057393196,-0.14399988012916276,2.0530870519322653,12/31/2018,1
571,1.4980576468470848,0.08765153612532688,0.14574749725530484,-0.9692497525388513,12/31/2018,1
572,-0.07962875511510233,0.9856248083899859,0.8831999820471333,-0.4333787679092793,12/31/2018,1
573,-0.4624468171414229,0.3341816377469169,-0.9995904913820525,-0.37745545713959894,12/31/2018,1
574,-0.7672861884540579,-0.028209922167516804,0.6939376381791635,1.4574269303250122,12/31/2018,1
575,-3.0896163737701463,1.0289602158525823,-2.4949472794450824,0.47503854999410566,12/31/2018,1
576,-1.2206407062735642,-0.8196680572786714,-0.07032561373207752,-0.13535340394398798,12/31/2018,1
577,-0.5705783124945751,2.5875515407739096,-1.0093045679286983,1.2923432284053642,12/31/2018,1
578,-0.3135962529547088,0.3268183932442428,0.13934482871254522,0.06786670922307039,12/31/2018,1
579,-0.40613813372801577,-2.0663882194248337,1.5248165263993827,0.11651866348255382,12/31/2018,1
580,-0.011369084536510699,-1.4187824397062254,1.7678932878352536,-0.556935694382701,12/31/2018,1
581,-1.3575767328508754,0.7922185004139279,-1.7042189457150119,-0.18860834172290256,12/31/2018,1
582,-1.4431262387652493,0.2346449877150106,-1.750251695779014,-1.11123750877966,12/31/2018,1
583,0.9986180395175209,-0.17377261570489655,2.361940579148424,1.1397881431034225,12/31/2018,1
584,2.461497045319694,0.5987632675816802,0.9919710171423994,-0.0024848211635621342,12/31/2018,1
585,-0.8338649153947558,-1.3133340522390222,-0.4643928974187358,0.5591562881925851,12/31/2018,1
586,-0.042116951882415085,-0.24588402283717656,0.9715458408291042,-0.3464139639883066,12/31/2018,1
587,-0.2858507906547428,0.5230184134105175,1.0569609602028498,0.2348803946939066,12/31/2018,1
588,-1.7540728944162538,0.15222176665188647,-1.1500010651694852,-0.17114630816534038,12/31/2018,1
589,1.3445646454761935,0.4198796619777385,1.2470386357854064,-0.32509590879258926,12/31/2018,1
590,-0.9625606616684428,0.2181372151872657,-0.6132007783981371,-0.23771154528651708,12/31/2018,1
591,1.6358252272470493,-0.8282966220262863,0.3205727553065635,-0.250051293532734,12/31/2018,1
592,0.016110301893427846,-0.11979615410184181,-1.675265068869654,-0.238212011406834,12/31/2018,1
593,0.7674372644408884,0.4555209373204962,0.6573369047885872,0.5897556256817255,12/31/2018,1
594,-1.2617442582065834,-1.304195964861655,-1.2369256432732993,0.4973823904540584,12/31/2018,1
595,-0.8551192018934615,-1.129865384766457,0.27851361344255743,-0.41800319917300416,12/31/2018,1
596,0.3737249937591926,0.0918114797741939,-0.03424395609928657,0.4232664504937256,12/31/2018,1
597,-0.8316211422838278,-0.06085335992494034,0.10102097560348478,0.6269164649287258,12/31/2018,1
598,-2.4054567654473598,0.7950773142084102,-0.9916317627517213,1.081472746787244,12/31/2018,1
599,-1.5688429798373305,-1.6650735800513705,-0.2526320779574217,-0.8329901164067586,12/31/2018,1
600,-0.8812567670473097,0.09297476696204232,0.9255970348879035,1.9836716722926724,12/31/2018,1
601,2.461554006118253,2.0903579207001943,2.0141249215030057,0.33417649955238227,12/31/2018,1
602,0.45546862729197873,-0.12011674059659683,-0.47072143370581887,0.18150654944156158,12/31/2018,1
603,-0.313848107174641,0.9031212867810656,-1.4894925190598063,0.6291144016594699,12/31/2018,1
604,-0.7585556203887268,0.2265433451575932,-1.511932423278143,-0.6069451979233598,12/31/2018,1
605,1.3322283118544371,0.37528838937109604,-0.09831726118188694,-0.7832907874477579,12/31/2018,1
606,-0.6612529988360186,0.8794451524473589,-0.37838270337154034,0.9813619260422701,12/31/2018,1
607,-1.0056906956116012,-0.016092373299303797,0.6591673944251124,2.453080420900775,12/31/2018,1
608,0.19123747008771125,0.7826233977584487,-0.47128899790257933,0.33294693463817315,12/31/2018,1
609,0.11490376319229251,-0.6548924702177353,0.36558763779817804,-0.6113593964953632,12/31/2018,1
610,-0.09389480631538137,-1.3391528810200426,1.627260447841354,0.33712695441255586,12/31/2018,1
611,-1.409954143009731,-0.3391473574297286,-0.8558312516663978,2.346676740243135,12/31/2018,1
612,2.0070644289453567,1.0602162563931126,0.8344033972907224,0.39419669654546563,12/31/2018,1
613,0.40236082137366563,0.2084275177016181,0.4307988028755308,0.671105357177705,12/31/2018,1
614,0.12351389035003577,0.03978181427917141,0.6533378800450629,1.445145207959987,12/31/2018,1
615,-1.5054693015228278,1.2994803594714177,-0.8497677766963727,1.1170884173635738,12/31/2018,1
616,-0.06468265017978786,0.22265527111322903,0.970004568198714,1.1178805029761671,12/31/2018,1
617,0.39705379736583213,-0.8229196203066027,-0.28153399861745926,-1.2472215030806346,12/31/2018,1
618,0.3452143188696829,0.3679252971654571,0.035449610176778744,-0.18887073020197506,12/31/2018,1
619,-0.3395440988620061,-0.7451596405741133,0.24461524740039062,0.23447457339370062,12/31/2018,1
620,-1.9854232925400908,-4.680088477318453,0.303398507989342,-1.4551179168230015,12/31/2018,1
621,2.0364207153908476,-0.35475233392007066,0.5054609854795487,0.47346212623054496,12/31/2018,1
622,-0.28860498092870684,-1.3837200812190449,0.1032498727324537,0.062179502876931136,12/31/2018,1
623,0.4621002571670715,2.3241724109796693,-1.158656773010471,-0.9366845910712739,12/31/2018,1
624,1.6616333981482636,0.7146598014941311,0.047016720530325073,-1.3816907482589529,12/31/2018,1
625,1.1996796320939234,0.9279736436795696,0.7968828670644216,-0.026184193149405344,12/31/2018,1
626,0.18408041663634805,0.30541020605752583,-1.8998196597634263,-1.448936843713983,12/31/2018,1
627,-1.7961187193147972,-0.1390674651373109,-1.3576175317984,-0.9720600335010383,12/31/2018,1
628,0.5411564494863753,1.3254258150646652,0.008540208608139699,1.2741798672773825,12/31/2018,1
629,6.879734186705788E-4,-0.35708003143517364,-0.6863556697439277,-1.059070824579967,12/31/2018,1
630,1.4652717771774222,-0.07545298771485637,1.1388220668853715,-0.4186205797213703,12/31/2018,1
631,1.2636396669188155,-0.45805889607296396,0.030000982974629553,-0.7520569368336115,12/31/2018,1
632,-2.00445625325496,-0.8406675765450997,-2.055390416628313,-0.7390300160047671,12/31/2018,1
633,1.7752091284744247,1.135392883660288,1.6700136257361826,0.8840236843690654,12/31/2018,1
634,0.5965350984269135,-0.1305035538291586,2.1242897253416713,1.392712779115673,12/31/2018,1
635,0.4225870467439474,-0.13378306480573066,1.0683293736056463,0.1551095677542973,12/31/2018,1
636,-1.7368006416137742,1.2942077748476093,-0.0922023560820105,2.2630055644977554,12/31/2018,1
637,-1.0441792142583408,-0.06955110018378627,-2.052295427049824,0.44584001053723954,12/31/2018,1
638,-0.809073204040445,0.9476671712989841,-0.28227972842910215,0.7864528616299458,12/31/2018,1
639,-1.564195680004215,0.19549669793466695,-0.35072228261872007,-0.9746319746369541,12/31/2018,1
640,1.200411280556168,-0.22796736858862676,0.7011281805794057,1.3848246842111498,12/31/2018,1
641,1.5752088698166886,-0.3102773258359923,1.760164778888226,0.4667110233656033,12/31/2018,1
642,0.5744295463074731,-0.17593209368484775,-0.5665840294375275,-1.117775403902467,12/31/2018,1
643,-1.840736062849515,-0.5164226515513436,-2.7189707369068494,-1.2680675343189334,12/31/2018,1
644,-0.5924895936484778,-0.7891585244187093,-0.38383452919802497,0.09658888980455921,12/31/2018,1
645,-0.6313480448305919,0.12094163439364883,-1.4101136135705066,-0.5350926432361951,12/31/2018,1
646,0.7541028419021197,-1.5167190543431288,1.3384435299618063,0.7242781901106086,12/31/2018,1
647,1.3678842607520578,-1.3723910297910804,1.4020481043100017,0.5947654833773692,12/31/2018,1
648,1.156951171287227,-0.27844058692879703,-0.11417525435260734,-2.1042021120592915,12/31/2018,1
